ID_token,price_diff,total_price,pred_price,fur_value,pattern_value,eye_shape_value,fur_value,accent_colour_value,base_colour_value,eye_colour_value,pattern_value,mouth_value,image_url_png,opensea
1857,-0.6091570259077113,9.5597309492192,8.950573923311488,munchkin,luckystripe,thicccbrowz,munchkin,granitegrey,shadowgrey,topaz,luckystripe,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1857.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1857
477732,-0.6077448632885298,7.026452012644891,6.418707149356361,sphynx,spangled,slyboots,sphynx,icy,shadowgrey,thundergrey,spangled,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/477732.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/477732
487791,-0.6073636928804866,7.172093803251497,6.56473011037101,munchkin,amur,chronic,munchkin,icy,cottoncandy,mintgreen,amur,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/487791.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/487791
418670,-0.6073165521464743,7.780905351037865,7.173588798891391,ragdoll,luckystripe,crazy,ragdoll,sandalwood,cottoncandy,mintgreen,luckystripe,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/418670.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/418670
1148764,-0.6065012597111714,7.818897420366079,7.212396160654907,selkirk,rorschach,asif,selkirk,purplehaze,brownies,thundergrey,rorschach,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1148764.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1148764
1173538,-0.6063794054814222,7.818854725119404,7.212475319637981,siberian,mittens,thicccbrowz,siberian,purplehaze,cottoncandy,dahlia,mittens,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1173538.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1173538
410406,-0.604752456980516,7.88215805953563,7.277405602555114,ragdoll,luckystripe,thicccbrowz,ragdoll,granitegrey,salmon,topaz,luckystripe,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/410406.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/410406
369576,-0.6045237763863769,8.25054309941975,7.646019323033372,ragdoll,amur,crazy,ragdoll,sandalwood,cottoncandy,mintgreen,amur,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/369576.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/369576
97145,-0.6037571697205468,9.85581629015374,9.252059120433193,cymric,totesbasic,googly,cymric,kittencream,greymatter,mintgreen,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/97145.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/97145
279203,-0.6031753923434735,9.396090180098913,8.79291478775544,munchkin,luckystripe,thicccbrowz,munchkin,kittencream,cottoncandy,mintgreen,luckystripe,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/279203.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/279203
246620,-0.6016052667131113,9.284855400697811,8.6832501339847,himalayan,totesbasic,googly,himalayan,granitegrey,cottoncandy,topaz,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/246620.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/246620
1877,-0.6012588748432925,9.525831828980817,8.924572954137524,himalayan,totesbasic,crazy,himalayan,granitegrey,shadowgrey,strawberry,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1877.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1877
484413,-0.6002586499375715,7.152492839752273,6.552234189814701,sphynx,amur,chronic,sphynx,morningglory,greymatter,topaz,amur,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/484413.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/484413
597524,-0.599869044572432,7.669273840730715,7.069404796158283,bobtail,spangled,wiley,bobtail,azaleablush,greymatter,cyan,spangled,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/597524.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/597524
1022017,-0.5998291181604403,7.3270201551379355,6.727191036977495,chantilly,totesbasic,chronic,chantilly,cashewmilk,cottoncandy,dahlia,totesbasic,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022017.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022017
1146490,-0.5994710583928802,7.816264622810625,7.2167935644177446,siberian,rascal,chronic,siberian,kalahari,bananacream,thundergrey,rascal,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1146490.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1146490
67067,-0.5994346573774827,9.847395393573768,9.247960736196285,cymric,totesbasic,crazy,cymric,kittencream,aquamarine,sizzurp,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/67067.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/67067
716327,-0.5982874199965309,7.254443716343368,6.656156296346837,pixiebob,totesbasic,slyboots,pixiebob,frosting,greymatter,cyan,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/716327.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/716327
824746,-0.5970085808207948,6.901407272958783,6.304398692137989,ragdoll,tiger,wiley,ragdoll,frosting,greymatter,sapphire,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/824746.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/824746
402216,-0.5966055423191667,8.059111543186754,7.462506000867587,ragdoll,amur,crazy,ragdoll,granitegrey,greymatter,topaz,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/402216.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/402216
1217846,-0.5957670697384936,7.849931470883702,7.254164401145208,ragdoll,mittens,asif,ragdoll,cashewmilk,bananacream,cyan,mittens,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1217846.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1217846
474782,-0.595618847384066,7.343080294888131,6.747461447504065,munchkin,spangled,chronic,munchkin,azaleablush,shadowgrey,topaz,spangled,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/474782.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/474782
391749,-0.5945545099719629,8.037598699565391,7.4430441895934285,munchkin,amur,thicccbrowz,munchkin,granitegrey,salmon,sizzurp,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/391749.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/391749
790999,-0.5945514456808771,7.133820677540255,6.539269231859378,birman,rorschach,chronic,birman,sandalwood,cottoncandy,parakeet,rorschach,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/790999.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/790999
25782,-0.5940153122533278,8.757475529465443,8.163460217212116,sphynx,totesbasic,crazy,sphynx,granitegrey,aquamarine,gold,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/25782.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/25782
204913,-0.5928153024941007,9.559567367127798,8.966752064633697,himalayan,totesbasic,crazy,himalayan,granitegrey,shadowgrey,sizzurp,totesbasic,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/204913.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/204913
2099,-0.5918045034676958,9.518911892684935,8.92710738921724,sphynx,luckystripe,crazy,sphynx,kittencream,salmon,sizzurp,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2099.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2099
511236,-0.5911722501337948,7.950575044086728,7.359402793952933,bobtail,tiger,chronic,bobtail,azaleablush,shadowgrey,thundergrey,tiger,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/511236.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/511236
1005923,-0.5908340556144669,7.320729355254583,6.729895299640116,koladiviya,amur,slyboots,koladiviya,cashewmilk,bananacream,sapphire,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1005923.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1005923
698267,-0.5904290123750711,7.493125009057718,6.902695996682647,pixiebob,rascal,slyboots,pixiebob,frosting,shadowgrey,coralsunrise,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/698267.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/698267
661140,-0.5902946397608133,7.545286150165248,6.954991510404435,pixiebob,tiger,slyboots,pixiebob,morningglory,mauveover,cyan,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/661140.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/661140
820113,-0.5901978986821996,6.87717069125077,6.28697279256857,selkirk,tiger,wiley,selkirk,cashewmilk,greymatter,parakeet,tiger,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/820113.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/820113
558191,-0.5896309920824061,7.951956614714602,7.362325622632196,bobtail,tiger,slyboots,bobtail,icy,greymatter,mintgreen,tiger,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/558191.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/558191
31513,-0.5893753378094129,10.055721997758909,9.466346659949496,cymric,totesbasic,crazy,cymric,kittencream,shadowgrey,strawberry,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/31513.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/31513
688625,-0.5888458543834609,7.5215285755226935,6.932682721139233,birman,amur,slyboots,birman,purplehaze,cottoncandy,thundergrey,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/688625.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/688625
543781,-0.5885571093847988,7.95693178778492,7.368374678400121,birman,leopard,slyboots,birman,azaleablush,bananacream,coralsunrise,leopard,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/543781.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/543781
872036,-0.5872625682419548,6.901407272958783,6.314144704716829,koladiviya,rascal,wiley,koladiviya,cashewmilk,bananacream,cyan,rascal,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/872036.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/872036
1131293,-0.5872579343886875,7.677823186660132,7.090565252271444,koladiviya,totesbasic,asif,koladiviya,icy,brownies,olive,totesbasic,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1131293.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1131293
437341,-0.5870173755921249,7.88830357018404,7.301286194591915,munchkin,amur,crazy,munchkin,granitegrey,mauveover,sizzurp,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/437341.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/437341
576709,-0.5856208091986463,7.845353515403618,7.2597327062049715,birman,spangled,wiley,birman,azaleablush,cottoncandy,coralsunrise,spangled,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/576709.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/576709
390840,-0.5855131878547359,8.014895411871898,7.429382224017162,ragdoll,amur,crazy,ragdoll,sandalwood,aquamarine,gold,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/390840.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/390840
1123246,-0.585131423423146,7.377531324374331,6.792399900951185,ragdoll,rorschach,wiley,ragdoll,frosting,brownies,thundergrey,rorschach,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1123246.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1123246
1144832,-0.5840899377952695,7.7810350713567695,7.1969451335615,siberian,totesbasic,slyboots,siberian,frosting,cinderella,dahlia,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1144832.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1144832
401947,-0.583408487658704,8.056214797051727,7.472806309393023,munchkin,amur,crazy,munchkin,sandalwood,shadowgrey,topaz,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/401947.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/401947
1126,-0.5829646458266922,9.501587705958693,8.918623060132001,himalayan,totesbasic,crazy,himalayan,kittencream,salmon,strawberry,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1126.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1126
922581,-0.5829366093750785,7.257780260854183,6.6748436514791045,koladiviya,rascal,wonky,koladiviya,kalahari,cinderella,dahlia,rascal,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/922581.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/922581
326600,-0.582749625023876,9.084934218619356,8.50218459359548,ragdoll,amur,googly,ragdoll,granitegrey,mauveover,gold,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/326600.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/326600
1160282,-0.5826651607226818,7.797758545183792,7.2150933844611105,koladiviya,mittens,asif,koladiviya,frosting,cinderella,thundergrey,mittens,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1160282.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1160282
797732,-0.5826041520520668,6.880098213532169,6.297494061480102,birman,rorschach,wiley,birman,cashewmilk,bananacream,thundergrey,rorschach,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/797732.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/797732
226877,-0.5818497486900132,9.694408607032004,9.112558858341991,cymric,luckystripe,googly,cymric,kittencream,mauveover,topaz,luckystripe,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/226877.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/226877
483176,-0.581641413862239,7.188837721706646,6.607196307844407,selkirk,amur,slyboots,selkirk,icy,bananacream,sapphire,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/483176.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/483176
1153060,-0.5788493484062114,7.798339042824363,7.219489694418152,selkirk,rascal,asif,selkirk,kalahari,cottoncandy,sapphire,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1153060.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1153060
1023489,-0.5787502149468535,7.309294268945691,6.7305440539988375,chantilly,rorschach,wiley,chantilly,frosting,brownies,dahlia,rorschach,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023489.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023489
615613,-0.5782809563190661,7.545286150165248,6.967005193846182,selkirk,leopard,wiley,selkirk,morningglory,cottoncandy,sapphire,leopard,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/615613.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/615613
1131187,-0.578214091260044,7.665858769132098,7.087644677872054,ragdoll,tiger,wiley,ragdoll,cashewmilk,greymatter,sapphire,tiger,moue,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1131187.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1131187
684038,-0.5778435460457008,7.5209128055819425,6.943069259536242,bobtail,leopard,thicccbrowz,bobtail,azaleablush,mauveover,coralsunrise,leopard,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/684038.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/684038
642326,-0.5769413688004175,7.545286150165248,6.968344781364831,pixiebob,rascal,wiley,pixiebob,icy,shadowgrey,sapphire,rascal,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/642326.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/642326
1203,-0.5766424316910772,9.48964264167863,8.913000209987553,himalayan,totesbasic,thicccbrowz,himalayan,kittencream,aquamarine,strawberry,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1203.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1203
939793,-0.5764145655348774,7.287318538502026,6.710903972967149,selkirk,rascal,wonky,selkirk,cashewmilk,cottoncandy,dahlia,rascal,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/939793.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/939793
662549,-0.5763903565427233,7.533734080168526,6.957343723625803,bobtail,tiger,wonky,bobtail,frosting,greymatter,coralsunrise,tiger,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/662549.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/662549
1052655,-0.5761748749715867,7.302841869484843,6.7266669945132564,selkirk,amur,chronic,selkirk,purplehaze,bananacream,dahlia,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1052655.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1052655
558150,-0.5759342291127947,7.9404403732796744,7.36450614416688,birman,leopard,chronic,birman,icy,mauveover,sapphire,leopard,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/558150.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/558150
613863,-0.5757791509020391,7.542784344748221,6.967005193846182,selkirk,leopard,slyboots,selkirk,morningglory,shadowgrey,coralsunrise,leopard,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/613863.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/613863
1168552,-0.5756661323749688,7.783677065328092,7.2080109329531235,ragdoll,tiger,wiley,ragdoll,icy,brownies,sapphire,tiger,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1168552.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1168552
808389,-0.5755640426163096,6.8647201283862165,6.289156085769907,koladiviya,rorschach,chronic,koladiviya,cashewmilk,bananacream,parakeet,rorschach,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/808389.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/808389
1159902,-0.575562237591825,7.777116082221447,7.201553844629622,selkirk,totesbasic,slyboots,selkirk,frosting,greymatter,dahlia,totesbasic,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1159902.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1159902
887985,-0.575556484869205,6.940715615428413,6.365159130559208,birman,rorschach,wonky,birman,kalahari,cinderella,dahlia,rorschach,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/887985.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/887985
426079,-0.5737504296609677,7.748129900389905,7.174379470728938,ragdoll,luckystripe,crazy,ragdoll,sandalwood,shadowgrey,strawberry,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/426079.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/426079
62417,-0.572417173871397,10.132775307805893,9.560358133934496,ragamuffin,totesbasic,thicccbrowz,ragamuffin,kittencream,mauveover,gold,totesbasic,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/62417.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/62417
1156877,-0.5723471151591042,7.796278611436447,7.223931496277343,siberian,totesbasic,thicccbrowz,siberian,frosting,bananacream,dahlia,totesbasic,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1156877.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1156877
874892,-0.5720666310617073,6.947881543538418,6.37581491247671,koladiviya,rascal,slyboots,koladiviya,cashewmilk,cinderella,dahlia,rascal,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/874892.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/874892
267055,-0.5717725653775361,9.472725982369694,8.900953416992158,munchkin,luckystripe,googly,munchkin,granitegrey,shadowgrey,mintgreen,luckystripe,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/267055.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/267055
852535,-0.5711476261168054,6.868036593935235,6.29688896781843,ragdoll,rascal,wonky,ragdoll,cashewmilk,cinderella,parakeet,rascal,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/852535.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/852535
2277,-0.5709757185407227,9.452329005162062,8.881353286621339,himalayan,totesbasic,crazy,himalayan,kittencream,shadowgrey,mintgreen,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2277.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2277
410855,-0.5708381123057986,7.79852621500944,7.227688102703642,ragdoll,amur,crazy,ragdoll,sandalwood,greymatter,gold,amur,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/410855.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/410855
634932,-0.5701641669252675,7.53716936077145,6.967005193846182,pixiebob,tiger,chronic,pixiebob,morningglory,shadowgrey,thundergrey,tiger,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/634932.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/634932
322469,-0.569933292019682,8.568487974866,7.9985546828463185,ragdoll,luckystripe,googly,ragdoll,granitegrey,cottoncandy,topaz,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/322469.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/322469
699116,-0.5692565684244437,7.464017315979214,6.89476074755477,bobtail,tiger,slyboots,bobtail,frosting,greymatter,cyan,tiger,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/699116.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/699116
2271,-0.5683774281027567,9.428541816819832,8.860164388717076,ragamuffin,totesbasic,crazy,ragamuffin,kittencream,aquamarine,strawberry,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2271.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2271
2669,-0.5679776562184298,9.369062180203136,8.801084523984706,himalayan,totesbasic,thicccbrowz,himalayan,granitegrey,aquamarine,strawberry,totesbasic,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/2669.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/2669
515779,-0.567579742775651,7.933773899641089,7.366194156865438,bobtail,tiger,slyboots,bobtail,purplehaze,bananacream,mintgreen,tiger,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/515779.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/515779
792657,-0.56673685520646,7.075599628227054,6.508862773020594,koladiviya,rorschach,wiley,koladiviya,icy,cinderella,cyan,rorschach,wuvme,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/792657.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/792657
1204,-0.5667282011423822,9.506360083678597,8.939631882536215,himalayan,totesbasic,crazy,himalayan,granitegrey,shadowgrey,sizzurp,totesbasic,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1204.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1204
923562,-0.5659894728079911,7.257780260854183,6.691790788046192,selkirk,rascal,wonky,selkirk,cashewmilk,cinderella,olive,rascal,confuzzled,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/923562.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/923562
399795,-0.5656465316901897,7.950575044086728,7.384928512396538,munchkin,luckystripe,crazy,munchkin,sandalwood,greymatter,sizzurp,luckystripe,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/399795.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/399795
161862,-0.5652304419079552,10.023372281069637,9.458141839161682,sphynx,totesbasic,googly,sphynx,kittencream,cottoncandy,topaz,totesbasic,saycheese,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/161862.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/161862
