ID_token,price_diff,total_price,pred_price,fur_value,pattern_value,eye_shape_value,fur_value,accent_colour_value,base_colour_value,eye_colour_value,pattern_value,mouth_value,image_url_png,opensea
559566,1.131955654210377,6.254726370784749,7.386682024995126,birman,tiger,slyboots,birman,morningglory,shadowgrey,sapphire,tiger,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/559566.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/559566
516294,1.131455188315031,6.852667425933288,7.984122614248319,bobtail,amur,slyboots,bobtail,morningglory,mauveover,strawberry,amur,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/516294.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/516294
388848,1.1221301025144728,6.747424307099637,7.86955440961411,munchkin,amur,crazy,munchkin,kittencream,cottoncandy,sizzurp,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/388848.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/388848
860401,1.117937762899655,5.979668452854987,7.097606215754642,koladiviya,rorschach,slyboots,koladiviya,cashewmilk,cottoncandy,cyan,rorschach,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/860401.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/860401
498641,1.1139137185636079,5.882044974168312,6.99595869273192,birman,spangled,wonky,birman,sandalwood,shadowgrey,sapphire,spangled,grim,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/498641.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/498641
857121,1.1030292162914552,6.050191668736905,7.15322088502836,birman,rascal,wonky,birman,frosting,cinderella,cyan,rascal,impish,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/857121.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/857121
850427,1.098629617109788,5.809071881223728,6.907701498333516,koladiviya,amur,wonky,koladiviya,cashewmilk,cottoncandy,parakeet,amur,fangtastic,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/850427.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/850427
137,1.074952188173219,9.847395393573768,10.922347581746987,himalayan,totesbasic,thicccbrowz,himalayan,kittencream,shadowgrey,mintgreen,totesbasic,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/137.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/137
403119,1.0698968275781544,6.723362341668371,7.793259169246525,sphynx,amur,thicccbrowz,sphynx,sandalwood,greymatter,sizzurp,amur,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/403119.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/403119
220430,1.0669209187142652,8.585220990437193,9.652141909151458,ragamuffin,luckystripe,crazy,ragamuffin,kittencream,greymatter,sizzurp,luckystripe,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/220430.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/220430
1145087,1.0503045310812924,6.255694569965316,7.305999101046608,selkirk,rascal,chronic,selkirk,kalahari,cinderella,cyan,rascal,happygokitty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1145087.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1145087
858704,1.049273840067917,6.086511439094995,7.135785279162912,birman,rascal,chronic,birman,purplehaze,cottoncandy,cyan,rascal,soserious,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/858704.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/858704
532288,1.0429946878810936,6.49644522239461,7.5394399102757035,ragdoll,spangled,wonky,ragdoll,purplehaze,greymatter,coralsunrise,spangled,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/532288.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/532288
1145941,1.0350937831343598,6.255694569965316,7.290788353099676,ragdoll,rorschach,slyboots,ragdoll,kalahari,brownies,sapphire,rorschach,pouty,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1145941.png,https://opensea.io/assets/0x06012c8cf97bead5deae237070f9587f8e7a266d/1145941
