,ID_token,eye_shape_value,fur_value,accent_colour_value,base_colour_value,eye_colour_value,virginity_value,pattern_value,mouth_value,PU_rarity,secret_rarity,mouth_rarity,accent_colour_rarity,highlight_colour_rarity,base_colour_rarity,eye_shape_rarity,eye_colour_rarity,pattern_rarity,fur_rarity,overall_rarity_sum,image_url_png,total_price,pred_price,price_diff
152,1022774,asif,selkirk,frosting,greymatter,olive,virgin,amur,happygokitty,0.0,0.0,0.1881362620018414,0.16572405629356832,0.19158227015651716,0.15951598053399973,0.07233986584243061,0.09285808233592004,0.15820071024595556,0.16454031303432856,1.1928975404445614,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022774.png,6.798918590681147,6.751494808844675,-0.04742378183647222
153,1022886,asif,ragdoll,kalahari,brownies,thundergrey,virgin,totesbasic,happygokitty,0.0,0.15722741023280284,0.1881362620018414,0.08938576877548336,0.1871103511771669,0.115059844798106,0.07233986584243061,0.12792318821517823,0.15417598316454031,0.16619755359726424,1.257556227804814,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022886.png,6.787080795687144,6.796984908306891,0.009904112619746996
154,1022917,slyboots,koladiviya,cashewmilk,bananacream,dahlia,virgin,tiger,confuzzled,0.0,0.0,0.08854399579113507,0.1132973826121268,0.2014467973168486,0.15051953176377747,0.1494410101275812,0.12808102064974353,0.15144022096540838,0.17919242404314087,1.161962383269762,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022917.png,6.712308831278728,6.751628817319443,0.039319986040715627
155,1022968,asif,chantilly,cashewmilk,bananacream,dahlia,virgin,amur,soserious,0.0,0.0,0.1696698671577009,0.1132973826121268,0.2014467973168486,0.15051953176377747,0.07233986584243061,0.12808102064974353,0.15820071024595556,0.046534262791003554,1.040089438379587,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1022968.png,6.811889456837195,6.740276481374302,-0.07161297546289269
156,1023198,slyboots,ragdoll,icy,greymatter,thundergrey,virgin,rorschach,happygokitty,0.21686176509272656,0.15722741023280284,0.1881362620018414,0.1387084045771406,0.1871103511771669,0.15951598053399973,0.1494410101275812,0.12792318821517823,0.13013284229909247,0.16619755359726424,1.6212547678547942,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023198.png,7.223886849806465,6.792541863148817,-0.4313449866576473
157,1023220,chronic,chantilly,frosting,brownies,thundergrey,virgin,rascal,impish,0.0,0.0,0.049375246613179005,0.16572405629356832,0.1871103511771669,0.115059844798106,0.1467052479284493,0.12792318821517823,0.16843351308693938,0.046534262791003554,1.0068657109035906,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023220.png,6.824072294777473,6.78678692079714,-0.037285373980332714
158,1023300,asif,ragdoll,cashewmilk,cinderella,olive,virgin,rascal,fangtastic,0.0,0.1333421018019203,0.0531369196369854,0.1132973826121268,0.1871103511771669,0.15162435880573458,0.07233986584243061,0.09285808233592004,0.16843351308693938,0.16619755359726424,1.1383401288964883,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023300.png,7.545286150165248,6.7665373266224895,-0.7787488235427587
159,1023332,asif,koladiviya,cashewmilk,cinderella,dahlia,virgin,totesbasic,impish,0.0,0.0,0.049375246613179005,0.1132973826121268,0.19158227015651716,0.15162435880573458,0.07233986584243061,0.12808102064974353,0.15417598316454031,0.17919242404314087,1.039668551887413,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023332.png,6.608186034878776,6.7253545917857025,0.11716855690692629
160,1023356,asif,chantilly,frosting,brownies,thundergrey,virgin,totesbasic,happygokitty,0.0,0.0,0.1881362620018414,0.16572405629356832,0.19158227015651716,0.115059844798106,0.07233986584243061,0.12792318821517823,0.15417598316454031,0.046534262791003554,1.0614757332631855,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023356.png,6.633962446913417,6.790707644260564,0.15674519734714742
161,1023407,asif,ragdoll,cashewmilk,cinderella,thundergrey,virgin,tiger,confuzzled,0.21686176509272656,0.15722741023280284,0.08854399579113507,0.1132973826121268,0.19158227015651716,0.15162435880573458,0.07233986584243061,0.12792318821517823,0.15144022096540838,0.16619755359726424,1.4370380113113246,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023407.png,6.6127589261550614,6.76184482842117,0.1490859022661084
162,1023496,wiley,ragdoll,cashewmilk,greymatter,sapphire,virgin,rorschach,confuzzled,0.0,0.0,0.08854399579113507,0.1132973826121268,0.19113507825858214,0.15951598053399973,0.1843482835722741,0.11792713402604235,0.13013284229909247,0.16619755359726424,1.151098250690517,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023496.png,6.584748615737098,6.80178544068787,0.21703682495077192
163,1023632,thicccbrowz,koladiviya,purplehaze,greymatter,olive,virgin,rorschach,pouty,0.0,0.0,0.18576877548336182,0.13881362620018414,0.19292384585032224,0.15951598053399973,0.21381033802446403,0.09285808233592004,0.13013284229909247,0.17919242404314087,1.2930159147704854,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023632.png,6.643602852249533,6.707155132605034,0.06355228035550109
164,1023667,thicccbrowz,koladiviya,frosting,bananacream,thundergrey,virgin,rascal,soserious,0.0,0.0,0.1696698671577009,0.16572405629356832,0.19113507825858214,0.15051953176377747,0.21381033802446403,0.12792318821517823,0.16843351308693938,0.17919242404314087,1.3664079968433513,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023667.png,6.64513179241096,6.739450466012646,0.09431867360168589
165,1023771,thicccbrowz,selkirk,kalahari,cottoncandy,cyan,virgin,rascal,confuzzled,0.0,0.0,0.08854399579113507,0.08938576877548336,0.1871103511771669,0.1548599237143233,0.21381033802446403,0.14257529922399054,0.16843351308693938,0.16454031303432856,1.2092595028278312,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023771.png,6.637939152224057,6.689401680354346,0.05146252813028962
166,1023838,wiley,selkirk,kalahari,cottoncandy,thundergrey,virgin,amur,confuzzled,0.0,0.0,0.08854399579113507,0.08938576877548336,0.19113507825858214,0.1548599237143233,0.1843482835722741,0.12792318821517823,0.15820071024595556,0.16454031303432856,1.1589372616072604,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023838.png,7.062878967879521,6.707741357604578,-0.3551376102749426
167,1023890,thicccbrowz,koladiviya,frosting,cottoncandy,dahlia,virgin,tiger,soserious,0.0,0.0,0.1696698671577009,0.16572405629356832,0.1871103511771669,0.1548599237143233,0.21381033802446403,0.12808102064974353,0.15144022096540838,0.17919242404314087,1.3498882020255163,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023890.png,6.614975486696018,6.680811886346021,0.06583639965000287
168,1023906,slyboots,chantilly,frosting,greymatter,thundergrey,virgin,rorschach,confuzzled,0.0,0.0,0.08854399579113507,0.16572405629356832,0.19113507825858214,0.15951598053399973,0.1494410101275812,0.12792318821517823,0.13013284229909247,0.046534262791003554,1.0589504143101407,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023906.png,6.957369165019589,6.750194284496889,-0.20717488052270028
169,1023945,asif,chantilly,icy,greymatter,cyan,virgin,rorschach,happygokitty,0.0,0.0,0.1881362620018414,0.1387084045771406,0.1871103511771669,0.15951598053399973,0.07233986584243061,0.14257529922399054,0.13013284229909247,0.046534262791003554,1.0650532684466656,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023945.png,6.706045367114931,6.772814258714652,0.06676889159972088
170,1023972,slyboots,chantilly,frosting,brownies,sapphire,virgin,rorschach,fangtastic,0.0,0.0,0.0531369196369854,0.16572405629356832,0.19292384585032224,0.115059844798106,0.1494410101275812,0.11792713402604235,0.13013284229909247,0.046534262791003554,0.9708799158227017,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1023972.png,7.025605935826019,6.727365317962758,-0.29824061786326084
171,1024191,wiley,chantilly,icy,cinderella,olive,virgin,tiger,soserious,0.0,0.0,0.1696698671577009,0.1387084045771406,0.19113507825858214,0.15162435880573458,0.1843482835722741,0.09285808233592004,0.15144022096540838,0.046534262791003554,1.1263185584637643,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024191.png,6.7537613786756125,6.758663303994135,0.004901925318522515
172,1024503,chronic,chantilly,cashewmilk,greymatter,sapphire,virgin,rorschach,pouty,0.0,0.0,0.18576877548336182,0.1132973826121268,0.1871103511771669,0.15951598053399973,0.1467052479284493,0.11792713402604235,0.13013284229909247,0.046534262791003554,1.0869919768512428,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024503.png,6.605846969653602,6.68660333653259,0.08075636687898768
173,1024619,thicccbrowz,koladiviya,cashewmilk,bananacream,dahlia,virgin,amur,impish,0.0,0.0,0.049375246613179005,0.1132973826121268,0.2014467973168486,0.15051953176377747,0.21381033802446403,0.12808102064974353,0.15820071024595556,0.17919242404314087,1.1939234512692358,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024619.png,6.64170243471389,6.689096395408129,0.0473939606942384
174,1024662,asif,chantilly,cashewmilk,greymatter,dahlia,virgin,rorschach,pouty,0.0,0.0,0.18576877548336182,0.1132973826121268,0.19292384585032224,0.15951598053399973,0.07233986584243061,0.12808102064974353,0.13013284229909247,0.046534262791003554,1.0285939760620808,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024662.png,6.611115920745208,6.727091391576806,0.11597547083159832
175,1024698,chronic,chantilly,frosting,greymatter,sapphire,virgin,rorschach,soserious,0.0,0.15722741023280284,0.1696698671577009,0.16572405629356832,0.1871103511771669,0.15951598053399973,0.1467052479284493,0.11792713402604235,0.13013284229909247,0.046534262791003554,1.2805471524398262,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024698.png,6.607330905503516,6.6859378629334305,0.07860695742991464
176,1024772,slyboots,ragdoll,kalahari,brownies,sapphire,virgin,tiger,confuzzled,0.0,0.0,0.08854399579113507,0.08938576877548336,0.1871103511771669,0.115059844798106,0.1494410101275812,0.11792713402604235,0.15144022096540838,0.16619755359726424,1.0651058792581876,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024772.png,6.794546564696189,6.76030065708421,-0.034245907611978765
177,1024876,wiley,koladiviya,kalahari,cinderella,dahlia,virgin,rascal,happygokitty,0.0,0.0,0.1881362620018414,0.08938576877548336,0.2014467973168486,0.15162435880573458,0.1843482835722741,0.12808102064974353,0.16843351308693938,0.17919242404314087,1.2906484282520059,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1024876.png,6.668369734042245,6.826972844051533,0.15860311000928817
178,1026234,asif,koladiviya,icy,greymatter,dahlia,virgin,rorschach,pouty,0.0,0.0,0.18576877548336182,0.1387084045771406,0.1871103511771669,0.15951598053399973,0.07233986584243061,0.12808102064974353,0.13013284229909247,0.17919242404314087,1.1808496646060764,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1026234.png,6.810105795576453,6.749978163401289,-0.06012763217516337
179,1026348,wiley,ragdoll,cashewmilk,brownies,dahlia,virgin,rorschach,fangtastic,0.0,0.0,0.0531369196369854,0.1132973826121268,0.19113507825858214,0.115059844798106,0.1843482835722741,0.12808102064974353,0.13013284229909247,0.16619755359726424,1.0813889254241749,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1026348.png,6.884949745348678,6.76320572329463,-0.121744022054048
180,1026562,asif,chantilly,purplehaze,cinderella,olive,virgin,amur,confuzzled,0.0,0.0,0.08854399579113507,0.13881362620018414,0.2014467973168486,0.15162435880573458,0.07233986584243061,0.09285808233592004,0.15820071024595556,0.046534262791003554,0.9503616993292122,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1026562.png,6.601462608517499,6.797660895432518,0.19619828691501873
181,1026670,asif,ragdoll,cashewmilk,cinderella,sapphire,virgin,rorschach,happygokitty,0.0,0.0,0.1881362620018414,0.1132973826121268,0.19113507825858214,0.15162435880573458,0.07233986584243061,0.11792713402604235,0.13013284229909247,0.16619755359726424,1.1307904774431146,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1026670.png,6.639950727024018,6.748297092972809,0.10834636594879132
182,1026881,slyboots,chantilly,purplehaze,cinderella,dahlia,virgin,rorschach,pouty,0.0,0.0,0.18576877548336182,0.13881362620018414,0.19113507825858214,0.15162435880573458,0.1494410101275812,0.12808102064974353,0.13013284229909247,0.046534262791003554,1.1215309746152833,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1026881.png,6.666046673970164,6.817153730544245,0.15110705657408108
183,1027038,thicccbrowz,koladiviya,kalahari,brownies,sapphire,virgin,rascal,fangtastic,0.0,0.0,0.0531369196369854,0.08938576877548336,0.19292384585032224,0.115059844798106,0.21381033802446403,0.11792713402604235,0.16843351308693938,0.17919242404314087,1.1298697882414837,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027038.png,6.606349831809004,6.680484342887861,0.07413451107885738
184,1027065,chronic,selkirk,icy,cinderella,dahlia,virgin,amur,fangtastic,0.0,0.0,0.0531369196369854,0.1387084045771406,0.19113507825858214,0.15162435880573458,0.1467052479284493,0.12808102064974353,0.15820071024595556,0.16454031303432856,1.1321320531369197,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027065.png,6.615812810820782,6.701892055161949,0.08607924434116665
185,1027342,thicccbrowz,ragdoll,frosting,brownies,sapphire,virgin,rorschach,soserious,0.0,0.0,0.1696698671577009,0.16572405629356832,0.2014467973168486,0.115059844798106,0.21381033802446403,0.11792713402604235,0.13013284229909247,0.16619755359726424,1.279968433513087,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027342.png,6.582945025250131,6.682158882430544,0.09921385718041265
186,1027364,thicccbrowz,selkirk,cashewmilk,bananacream,thundergrey,virgin,totesbasic,soserious,0.0,0.0,0.1696698671577009,0.1132973826121268,0.19292384585032224,0.15051953176377747,0.21381033802446403,0.12792318821517823,0.15417598316454031,0.16454031303432856,1.2868604498224385,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027364.png,6.671750691714917,6.7160398914757025,0.044289199760785714
187,1027568,asif,koladiviya,kalahari,brownies,sapphire,virgin,amur,fangtastic,0.0,0.0,0.0531369196369854,0.08938576877548336,0.19113507825858214,0.115059844798106,0.07233986584243061,0.11792713402604235,0.15820071024595556,0.17919242404314087,0.9763777456267262,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027568.png,6.640850930968284,6.727696026368033,0.08684509539974883
188,1027583,asif,chantilly,frosting,cottoncandy,dahlia,virgin,amur,pouty,0.0,0.0,0.18576877548336182,0.16572405629356832,0.19292384585032224,0.1548599237143233,0.07233986584243061,0.12808102064974353,0.15820071024595556,0.046534262791003554,1.1044324608707088,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027583.png,6.6564972647886895,6.741837317933977,0.0853400531452877
189,1027624,wiley,koladiviya,cashewmilk,brownies,olive,virgin,tiger,pouty,0.0,0.0,0.18576877548336182,0.1132973826121268,0.2014467973168486,0.115059844798106,0.1843482835722741,0.09285808233592004,0.15144022096540838,0.17919242404314087,1.2234118111271868,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027624.png,6.629750327539976,6.729168075011826,0.09941774747184962
190,1027651,asif,chantilly,frosting,brownies,sapphire,virgin,amur,pouty,0.0,0.1186636853873471,0.18576877548336182,0.16572405629356832,0.19113507825858214,0.115059844798106,0.07233986584243061,0.11792713402604235,0.15820071024595556,0.046534262791003554,1.1713534131263974,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027651.png,6.5876693477442965,6.729225315708066,0.1415559679637699
191,1027715,wiley,koladiviya,kalahari,brownies,olive,virgin,rascal,fangtastic,0.0,0.1186636853873471,0.0531369196369854,0.08938576877548336,0.1871103511771669,0.115059844798106,0.1843482835722741,0.09285808233592004,0.16843351308693938,0.17919242404314087,1.1881888728133632,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027715.png,6.766988751630483,6.719078829423678,-0.0479099222068049
192,1027734,thicccbrowz,selkirk,kalahari,brownies,dahlia,virgin,tiger,impish,0.0,0.0,0.049375246613179005,0.08938576877548336,0.19113507825858214,0.115059844798106,0.21381033802446403,0.12808102064974353,0.15144022096540838,0.16454031303432856,1.1028278311192952,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027734.png,6.67851528204993,6.651007462462835,-0.027507819587095028
193,1027800,asif,selkirk,cashewmilk,cinderella,thundergrey,virgin,rorschach,fangtastic,0.0,0.0,0.0531369196369854,0.1132973826121268,0.2014467973168486,0.15162435880573458,0.07233986584243061,0.12792318821517823,0.13013284229909247,0.16454031303432856,1.0144416677627253,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027800.png,6.590621767669941,6.733841140205943,0.14321937253600225
194,1027819,chronic,koladiviya,frosting,brownies,dahlia,virgin,rorschach,impish,0.0,0.0,0.049375246613179005,0.16572405629356832,0.19113507825858214,0.115059844798106,0.1467052479284493,0.12808102064974353,0.13013284229909247,0.17919242404314087,1.1054057608838619,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027819.png,6.747424307099637,6.693263216711908,-0.05416109038772898
195,1027835,chronic,selkirk,cashewmilk,bananacream,sapphire,virgin,rorschach,happygokitty,0.19460739181901882,0.1186636853873471,0.1881362620018414,0.1132973826121268,0.19158227015651716,0.15051953176377747,0.1467052479284493,0.11792713402604235,0.13013284229909247,0.16454031303432856,1.5161120610285415,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027835.png,6.741772376720752,6.662421443629457,-0.0793509330912947
196,1027903,wiley,chantilly,frosting,bananacream,cyan,virgin,rorschach,confuzzled,0.0,0.0,0.08854399579113507,0.16572405629356832,0.1871103511771669,0.15051953176377747,0.1843482835722741,0.14257529922399054,0.13013284229909247,0.046534262791003554,1.0954886229120082,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027903.png,6.591276594922098,6.712736649686801,0.1214600547647029
197,1027923,asif,koladiviya,icy,brownies,dahlia,virgin,tiger,soserious,0.0,0.15722741023280284,0.1696698671577009,0.1387084045771406,0.19292384585032224,0.115059844798106,0.07233986584243061,0.12808102064974353,0.15144022096540838,0.17919242404314087,1.304642904116796,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027923.png,6.600449106709334,6.7413622257323205,0.14091311902298642
198,1027943,thicccbrowz,ragdoll,kalahari,bananacream,cyan,virgin,rorschach,soserious,0.0,0.0,0.1696698671577009,0.08938576877548336,0.19158227015651716,0.15051953176377747,0.21381033802446403,0.14257529922399054,0.13013284229909247,0.16619755359726424,1.2538734709982902,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1027943.png,7.640548274634422,6.6750867159161436,-0.9654615587182782
199,1028002,asif,selkirk,cashewmilk,bananacream,dahlia,virgin,tiger,soserious,0.0,0.0,0.1696698671577009,0.1132973826121268,0.2014467973168486,0.15051953176377747,0.07233986584243061,0.12808102064974353,0.15144022096540838,0.16454031303432856,1.151334999342365,https://img.cryptokitties.co/0x06012c8cf97bead5deae237070f9587f8e7a266d/1028002.png,6.8771962816644105,6.693257930758665,-0.18393835090574573
